max_temperature,min_temperature,humidity,wind_speed,risk_level
30.8,20.8,38.2,23.7,0
31.4,25.3,84.9,23.7,0
31.2,21.7,62.2,8.2,0
32.4,29.5,57.9,17.4,0
26.5,21.2,27.4,1.1,0
47.5,43.1,21.4,18.9,2
30.4,20.7,73.4,14.6,0
26.3,21.0,82.6,6.0,0
31.4,26.7,78.7,17.4,0
26.4,20.6,53.7,23.9,0
37.6,32.9,47.5,8.2,0
41.8,33.0,44.6,21.2,2
36.0,30.2,52.7,9.2,0
35.9,32.0,40.5,24.2,0
39.5,33.5,43.9,2.2,1
30.3,26.7,29.1,10.2,0
36.0,30.9,29.6,4.7,0
46.2,36.9,47.0,15.3,2
47.3,38.7,55.6,2.6,2
31.9,26.2,25.3,7.2,0
43.7,39.5,69.0,16.6,2
36.4,30.4,63.6,3.0,1
31.3,23.7,37.2,9.6,0
49.1,42.1,72.8,24.9,2
48.0,40.7,44.6,5.5,2
36.7,31.7,83.9,24.6,1
41.3,33.0,81.1,17.9,2
35.9,33.7,44.9,3.6,0
47.1,40.5,44.9,23.1,2
40.7,33.8,87.7,15.6,2
49.7,42.5,64.6,13.9,2
37.2,32.3,64.8,17.8,1
43.8,41.2,90.0,23.3,2
48.0,43.3,67.3,21.9,2
32.8,29.7,86.1,13.1,0
42.8,36.0,52.7,2.9,2
25.5,18.0,42.2,2.0,0
48.2,41.0,74.1,9.1,2
27.4,21.4,40.9,14.9,0
38.6,33.1,48.1,18.9,1
46.8,43.9,26.0,13.9,2
40.2,30.7,25.0,12.6,2
45.8,40.6,83.3,20.6,2
43.2,40.3,55.5,16.0,2
33.9,27.2,65.4,6.5,0
26.5,16.9,64.7,24.4,0
44.5,37.7,73.8,12.0,2
40.3,33.0,37.3,19.1,2
46.4,43.4,75.1,18.4,2
44.4,39.2,82.0,17.8,2
27.1,23.0,68.5,16.7,0
29.3,25.0,22.3,20.4,0
36.8,28.8,43.8,11.3,0
40.6,31.7,85.7,6.0,2
25.9,23.7,80.2,12.7,0
39.1,35.7,24.3,10.2,1
31.3,27.7,89.6,21.9,0
36.1,32.3,25.5,1.4,0
41.4,38.1,47.7,19.3,2
26.7,17.2,68.4,19.0,0
43.3,40.2,65.6,14.2,2
37.4,34.9,34.6,0.5,0
33.0,30.4,45.3,4.7,0
38.7,30.5,26.7,9.0,1
47.6,37.6,85.2,14.5,2
29.8,26.4,36.5,16.3,0
45.0,42.5,39.5,0.2,2
47.5,40.8,72.6,12.1,2
41.2,37.9,46.9,3.2,2
39.7,31.2,58.4,2.8,1
27.2,24.2,83.3,23.6,0
43.8,36.1,65.5,19.5,2
45.8,42.0,77.3,11.0,2
38.3,30.3,81.9,16.7,1
38.0,30.6,41.1,4.4,0
29.0,24.8,88.6,17.1,0
28.2,22.7,23.8,18.9,0
46.9,37.9,32.4,14.8,2
43.8,39.6,39.9,22.6,2
33.8,31.3,69.9,14.7,0
35.1,29.0,64.8,1.6,0
45.9,42.7,87.7,4.8,2
35.4,31.2,40.7,20.9,0
37.2,27.4,66.9,6.4,1
33.3,30.3,89.8,24.9,0
29.6,21.5,88.8,8.4,0
42.2,36.7,51.9,24.4,2
49.6,43.0,63.3,12.7,2
49.1,44.3,85.8,4.8,2
29.0,21.7,79.3,19.5,0
33.4,24.9,88.1,11.2,0
36.1,31.4,64.8,0.2,1
30.8,22.8,81.2,5.5,0
36.9,27.0,57.0,12.4,0
42.2,36.1,43.4,4.1,2
44.7,41.5,82.2,16.7,2
49.5,46.7,22.3,7.6,2
40.8,32.6,87.9,3.3,2
48.2,38.6,35.8,20.7,2
37.0,28.7,41.1,23.0,0
46.1,39.0,22.3,1.4,2
27.4,22.7,48.8,13.6,0
35.1,28.4,39.6,18.9,0
35.2,27.9,46.3,15.6,0
32.6,23.2,60.4,13.6,0
46.9,43.7,28.0,5.5,2
41.1,33.6,76.1,18.1,2
31.2,22.5,47.3,12.4,0
37.3,29.8,41.8,22.2,0
38.5,29.3,65.3,13.1,1
34.8,28.0,49.3,5.7,0
45.3,36.8,55.9,0.9,2
27.0,19.8,71.2,9.5,0
29.3,24.2,52.5,0.1,0
33.9,31.8,66.7,2.8,0
48.1,45.6,38.2,0.8,2
46.8,39.8,38.9,12.4,2
33.8,31.7,85.0,10.6,0
42.1,38.5,70.3,24.4,2
47.3,40.9,76.2,8.7,2
30.0,22.0,85.5,10.3,0
45.5,37.3,41.1,15.0,2
35.5,28.2,43.4,13.3,0
28.9,26.5,35.0,1.3,0
45.6,38.0,48.1,8.6,2
35.7,28.9,71.8,9.1,0
44.1,34.7,39.1,22.9,2
42.1,33.9,84.5,6.5,2
32.8,26.7,60.6,9.6,0
43.3,39.5,55.6,3.7,2
41.8,38.6,27.1,7.2,2
39.9,37.3,86.9,18.8,1
41.0,36.2,62.9,13.0,2
30.6,26.7,25.6,9.8,0
41.5,34.9,68.3,22.1,2
31.6,28.1,56.7,10.9,0
38.1,31.7,29.2,11.4,1
38.3,36.1,48.3,6.3,1
45.9,41.2,89.0,9.8,2
40.1,37.6,66.8,12.6,2
44.1,39.6,69.9,8.6,2
43.0,37.5,52.4,23.8,2
25.5,21.5,25.4,1.6,0
45.2,41.2,60.8,17.9,2
42.5,36.7,42.3,19.7,2
46.2,43.5,40.2,9.8,2
32.8,23.9,51.1,0.7,0
33.9,31.8,78.4,13.1,0
33.2,30.0,76.1,14.1,0
44.4,36.2,52.2,14.0,2
26.2,18.1,51.7,6.9,0
47.7,42.2,88.7,0.9,2
32.8,29.7,85.0,6.4,0
25.9,22.0,82.2,24.1,0
38.6,31.4,66.7,14.2,1
43.2,40.8,52.0,4.5,2
44.4,36.2,65.7,1.3,2
26.8,21.2,50.6,21.0,0
31.7,27.1,29.1,14.5,0
45.6,39.2,21.3,5.3,2
32.0,22.3,78.4,6.8,0
43.6,37.9,35.6,9.0,2
46.2,38.5,57.3,22.8,2
35.0,29.9,25.5,18.0,0
35.5,33.2,86.6,17.3,0
32.1,30.0,25.6,5.9,0
39.2,29.5,62.2,16.1,1
43.9,34.3,47.4,11.6,2
30.6,21.8,38.9,24.1,0
30.2,21.0,37.2,23.8,0
38.0,35.0,53.2,17.7,0
36.7,33.9,50.3,20.9,0
37.7,31.7,46.2,7.6,0
37.3,27.7,76.1,14.2,1
31.4,22.3,46.3,15.2,0
37.9,35.7,75.4,21.8,1
40.8,34.0,23.1,10.9,2
35.6,28.3,84.3,10.3,0
49.5,43.0,62.2,5.8,2
28.4,23.4,73.6,20.0,0
40.3,30.7,64.9,23.3,2
46.9,41.4,34.6,9.5,2
25.5,21.8,84.8,17.2,0
34.9,25.8,46.0,11.0,0
41.1,39.0,88.9,21.7,2
46.0,41.9,80.6,13.4,2
36.2,30.4,67.2,11.3,1
36.7,31.1,42.5,22.0,0
25.5,17.8,48.2,2.9,0
28.7,20.7,49.0,7.6,0
34.4,27.9,35.5,9.6,0
43.8,37.0,88.3,13.8,2
43.9,35.6,63.3,19.9,2
45.3,42.3,34.8,1.5,2
32.1,28.1,26.8,5.8,0
39.9,37.6,60.0,20.4,1
47.6,40.0,57.6,14.1,2
42.9,34.6,70.6,22.9,2
27.3,19.2,43.5,11.2,0
42.5,39.0,72.1,18.5,2
40.7,36.4,44.3,0.2,2
29.5,20.5,78.3,15.5,0
40.5,37.6,24.8,5.2,2
25.4,17.6,81.8,22.1,0
42.8,38.1,82.2,1.2,2
43.1,36.9,40.8,16.0,2
48.1,38.8,35.8,3.9,2
28.4,25.3,48.8,10.6,0
32.8,24.7,78.8,19.3,0
39.0,29.7,58.4,17.2,1
42.9,34.6,37.5,4.9,2
30.9,24.3,51.9,19.2,0
49.3,46.8,48.3,7.5,2
48.6,40.8,67.1,1.9,2
32.2,25.1,83.2,2.2,0
41.7,34.3,27.5,2.8,2
26.9,20.1,86.9,15.1,0
41.5,32.7,86.5,19.8,2
29.6,27.1,24.4,15.5,0
43.6,38.2,83.8,8.6,2
41.9,39.8,34.7,16.2,2
26.0,23.3,22.7,17.0,0
40.0,34.1,25.3,0.2,1
29.0,20.1,75.8,16.3,0
47.0,42.4,77.2,7.5,2
43.5,37.7,76.1,2.3,2
47.3,39.7,28.7,12.7,2
38.4,30.9,85.8,6.3,1
33.5,27.4,29.7,15.0,0
32.5,29.0,55.1,13.7,0
36.9,30.9,30.9,14.6,0
37.7,32.8,25.7,15.1,0
34.4,31.7,61.8,2.3,0
32.3,24.2,61.5,19.2,0
42.6,34.0,86.9,24.2,2
47.5,37.7,72.3,3.8,2
46.3,37.4,23.2,15.2,2
34.8,25.6,84.2,19.1,0
35.6,30.1,39.7,1.7,0
38.7,35.1,52.8,10.8,1
41.8,36.1,49.1,17.2,2
48.2,43.2,50.7,4.7,2
48.9,39.9,80.8,7.5,2
44.2,38.1,75.5,13.7,2
27.2,24.8,68.2,22.3,0
26.6,22.4,56.9,23.7,0
33.6,28.3,32.5,1.2,0
33.6,24.5,48.9,4.0,0
46.0,43.1,42.4,3.8,2
44.9,38.9,21.8,1.1,2
40.2,33.6,21.7,9.1,2
35.5,25.7,79.0,12.6,0
41.1,35.8,43.4,25.0,2
36.9,34.2,84.0,3.1,1
26.2,18.5,34.7,0.5,0
38.1,31.6,58.0,11.0,1
48.2,41.3,31.3,21.8,2
38.1,30.1,28.1,5.8,1
29.8,24.2,23.8,4.4,0
48.1,38.5,53.6,11.9,2
25.7,17.6,35.0,13.6,0
30.0,26.4,80.2,10.9,0
36.7,32.1,71.9,20.8,1
34.3,31.4,82.6,23.5,0
46.9,41.1,31.7,24.9,2
46.3,38.4,46.6,7.8,2
33.5,25.8,76.6,7.6,0
47.7,43.5,65.3,12.6,2
28.8,21.2,44.2,7.9,0
43.2,38.4,63.8,18.1,2
29.9,21.7,39.1,0.4,0
47.5,37.9,66.6,23.0,2
33.5,29.7,55.1,9.0,0
37.8,30.6,44.0,21.4,0
35.7,30.6,45.2,21.0,0
41.6,37.5,61.8,14.9,2
40.3,38.0,65.8,19.2,2
44.3,37.9,33.7,5.3,2
29.4,27.3,63.0,5.1,0
38.3,34.2,79.9,8.4,1
44.4,37.1,66.0,21.4,2
47.3,37.4,57.2,9.4,2
38.6,31.0,54.7,20.4,1
41.9,38.9,30.7,14.9,2
26.6,23.5,86.9,18.6,0
34.9,25.5,33.2,9.2,0
48.5,39.2,50.4,15.7,2
26.1,22.0,22.8,11.3,0
47.6,45.0,39.2,0.1,2
45.5,41.8,76.1,16.3,2
40.8,31.6,22.2,18.1,2
43.3,39.5,79.8,11.0,2
31.0,27.7,70.8,10.8,0
29.4,22.3,35.5,19.0,0
46.2,42.5,80.5,8.0,2
27.5,25.4,29.2,24.6,0
45.6,38.6,75.7,23.4,2
29.0,27.0,82.8,16.0,0
26.2,17.3,60.2,12.4,0
42.7,39.6,25.9,5.7,2
26.0,16.3,30.2,11.8,0
43.7,33.8,67.0,14.8,2
34.3,29.5,88.8,12.9,0
31.5,22.6,36.0,2.0,0
39.0,34.4,69.5,4.0,1
35.8,27.3,64.5,14.6,0
46.8,42.5,40.8,9.7,2
30.8,27.9,39.5,7.1,0
36.7,31.4,33.1,16.1,0
35.4,31.7,76.9,21.3,0
40.4,37.3,30.6,8.6,2
45.7,42.4,76.1,18.5,2
36.6,33.0,76.9,21.7,1
29.7,25.6,20.8,5.5,0
40.6,35.0,45.3,14.2,2
47.9,44.6,68.3,12.9,2
32.3,24.1,67.1,22.7,0
30.2,28.0,64.1,0.3,0
40.2,32.1,21.4,13.6,2
44.8,41.1,35.5,2.3,2
27.9,20.3,54.4,9.3,0
39.3,33.6,50.6,1.8,1
35.4,27.1,55.4,18.5,0
48.6,40.5,24.2,5.3,2
48.2,45.6,64.4,12.0,2
33.4,26.3,75.5,3.7,0
30.7,21.9,64.5,14.0,0
48.1,38.7,86.3,16.3,2
39.5,32.1,56.1,21.4,1
25.7,17.5,78.1,3.6,0
37.1,29.6,35.6,8.6,0
28.6,21.0,77.0,20.4,0
30.4,27.7,70.0,19.4,0
38.6,30.0,34.6,21.7,1
30.0,21.8,30.8,3.2,0
26.5,21.4,36.7,22.0,0
36.9,32.5,22.0,9.5,0
33.6,26.2,32.6,9.2,0
48.2,39.5,70.5,6.2,2
25.7,16.5,44.8,7.0,0
38.4,28.6,42.8,17.0,1
27.3,19.2,56.1,17.8,0
36.8,30.7,74.2,6.7,1
39.5,34.1,38.1,7.0,1
49.8,44.1,86.1,16.0,2
47.6,44.5,70.5,20.7,2
28.6,24.7,48.5,22.1,0
43.1,40.8,26.6,5.4,2
31.5,23.0,70.7,11.8,0
29.2,25.4,42.5,18.9,0
43.8,36.9,40.4,13.7,2
47.5,38.5,81.5,8.8,2
49.5,44.8,89.6,1.4,2
36.3,28.3,29.5,18.8,0
41.1,39.0,33.2,21.0,2
35.4,26.4,64.4,17.6,0
41.0,31.8,20.0,18.9,2
48.0,44.1,51.3,7.9,2
36.3,29.3,44.4,22.2,0
41.3,36.1,89.7,0.4,2
35.7,27.3,35.9,20.8,0
44.9,38.3,79.3,5.0,2
43.9,35.7,27.9,2.5,2
34.9,25.3,24.2,21.6,0
40.2,32.8,34.4,0.5,2
29.3,25.3,57.8,22.2,0
30.4,22.3,23.5,10.1,0
42.2,39.7,54.8,11.9,2
42.1,36.9,47.7,12.3,2
33.1,24.3,48.0,13.0,0
32.4,23.8,78.3,14.8,0
45.1,41.4,63.2,19.1,2
42.2,33.8,83.7,15.3,2
46.9,40.0,53.3,19.7,2
48.4,41.3,63.5,20.2,2
33.4,26.5,76.0,18.5,0
32.3,27.9,49.2,20.8,0
36.4,27.0,56.8,15.1,0
41.1,32.3,48.7,11.9,2
27.2,20.7,60.8,10.3,0
36.0,27.5,30.0,17.5,0
41.1,36.3,84.0,24.7,2
39.7,36.2,40.9,12.2,1
43.4,33.6,39.6,5.6,2
30.6,28.3,71.2,9.7,0
44.6,38.3,27.1,10.9,2
36.5,27.7,76.9,6.1,1
35.2,32.5,72.7,5.5,0
26.0,19.7,57.1,23.7,0
30.2,21.9,74.0,18.2,0
39.5,30.2,55.0,18.9,1
41.6,34.5,49.3,15.6,2
26.9,20.9,51.8,22.4,0
27.6,20.7,46.8,24.2,0
39.3,33.2,35.4,18.5,1
27.9,18.3,79.1,19.9,0
40.9,34.6,40.9,19.5,2
35.3,28.0,89.5,0.9,0
32.4,27.3,38.3,18.9,0
44.1,38.8,61.0,21.3,2
35.0,32.9,79.4,2.5,0
46.4,43.3,83.5,17.6,2
40.2,30.6,51.1,22.2,2
28.3,21.5,89.3,9.6,0
41.2,38.2,71.3,12.2,2
45.7,37.5,46.3,5.8,2
34.3,28.1,48.2,0.5,0
45.1,37.9,20.8,0.2,2
39.0,29.9,33.7,12.8,1
44.5,39.1,26.8,11.5,2
47.9,44.3,65.2,0.1,2
49.6,44.8,61.8,24.6,2
37.1,32.2,60.7,12.6,1
43.2,38.6,28.7,12.9,2
34.3,30.0,49.0,6.5,0
47.2,41.6,20.3,22.3,2
39.0,30.2,83.4,4.5,1
32.5,29.3,50.3,24.3,0
35.3,26.1,68.9,9.0,0
35.8,29.1,32.8,10.1,0
49.3,45.9,40.9,5.5,2
45.3,36.9,72.8,4.4,2
49.6,45.0,56.5,0.6,2
39.4,30.4,74.2,22.3,1
26.9,20.2,37.8,13.9,0
36.2,34.0,40.8,11.1,0
46.0,40.5,86.9,23.8,2
42.0,37.4,81.5,0.6,2
45.3,37.9,52.8,1.2,2
40.5,34.0,79.4,9.7,2
33.2,24.3,86.5,11.5,0
39.9,31.9,53.0,12.5,1
46.0,36.6,50.1,13.5,2
37.3,34.3,28.0,23.6,0
25.7,16.4,51.4,11.8,0
35.0,32.6,23.3,4.5,0
25.3,20.5,37.5,17.5,0
32.7,23.7,55.8,3.4,0
33.6,25.0,22.1,7.8,0
29.1,21.2,43.5,17.6,0
29.6,24.7,30.4,22.1,0
25.6,18.5,90.0,16.2,0
25.7,17.7,25.6,4.7,0
44.7,37.3,44.4,8.2,2
32.8,26.4,47.3,10.4,0
40.3,32.1,41.2,15.0,2
33.1,29.7,65.8,4.4,0
28.7,26.1,76.6,9.3,0
49.3,40.5,87.8,16.6,2
29.8,27.0,40.1,4.9,0
25.3,16.1,36.5,4.4,0
37.5,30.4,57.0,15.5,0
36.3,31.1,60.8,25.0,1
35.4,30.0,71.9,2.8,0
39.2,30.9,79.0,1.8,1
31.4,26.1,54.6,16.4,0
30.6,24.0,49.7,23.9,0
26.3,24.0,69.7,22.5,0
36.7,29.2,85.0,4.7,1
27.5,22.7,52.2,21.2,0
40.4,30.7,33.4,16.8,2
43.6,36.2,70.3,12.7,2
45.8,38.5,71.1,6.3,2
29.5,26.2,51.6,23.8,0
30.7,26.7,52.4,19.0,0
37.3,29.2,56.0,21.7,0
31.3,22.0,66.7,20.3,0
29.1,26.4,74.2,10.4,0
42.1,39.7,82.1,15.9,2
28.1,18.1,38.5,3.3,0
30.1,21.3,21.0,22.3,0
42.4,37.9,88.5,9.1,2
34.4,29.9,68.6,23.5,0
31.5,25.4,24.7,5.7,0
46.5,43.7,24.5,7.1,2
41.1,34.3,42.0,22.4,2
30.5,26.1,25.9,15.7,0
27.7,24.8,24.9,23.2,0
46.6,38.0,35.8,2.9,2
39.5,34.1,30.8,24.5,1
45.3,40.9,89.3,11.6,2
26.2,18.8,69.8,17.7,0
26.0,18.6,46.8,24.6,0
28.1,21.7,54.3,6.8,0
34.8,31.5,54.3,8.2,0
27.9,25.8,32.7,4.8,0
42.7,40.0,80.1,23.4,2
45.1,41.8,85.0,22.8,2
38.8,33.9,60.5,3.3,1
37.6,28.0,30.6,1.9,0
30.6,27.6,22.1,16.7,0
44.7,35.0,65.4,12.9,2
49.3,43.3,63.4,4.8,2
35.3,29.3,33.1,6.9,0
28.1,22.7,77.8,15.4,0
41.8,39.8,57.6,8.4,2
38.6,32.6,70.4,3.0,1
47.6,37.9,86.1,11.8,2
35.6,33.4,70.2,13.4,0
36.0,29.4,81.5,18.0,1
49.4,45.4,29.3,21.0,2
49.8,47.3,62.4,22.3,2
48.2,44.5,31.1,3.1,2
25.9,22.5,73.2,5.3,0
34.9,25.8,46.8,9.8,0
42.9,38.4,62.9,18.9,2
30.3,20.9,89.8,20.7,0
40.2,35.2,67.9,13.0,2
25.2,16.6,34.9,15.7,0
33.1,24.6,51.6,10.0,0
42.2,35.1,87.5,1.1,2
37.5,30.1,57.9,22.1,0
40.0,36.9,86.5,23.6,2
44.3,41.2,47.1,1.3,2
31.0,27.3,53.3,13.2,0
49.0,43.6,40.2,16.0,2
38.6,35.7,73.7,21.1,1
34.9,26.1,47.2,18.9,0
25.9,21.0,61.7,1.2,0
42.0,33.1,88.3,13.2,2
40.4,31.9,20.1,19.3,2
36.6,28.2,57.3,22.4,0
47.0,39.6,21.4,24.2,2
30.5,22.1,47.1,22.7,0
36.2,29.0,59.5,14.5,0
33.8,28.2,27.1,19.5,0
48.4,44.0,61.2,2.6,2
30.6,23.6,84.5,3.5,0
33.9,30.0,55.6,6.5,0
41.1,39.0,21.2,18.9,2
35.6,29.5,32.4,2.4,0
41.8,32.7,72.1,19.1,2
48.0,40.4,39.0,16.2,2
37.9,30.7,30.2,7.5,0
35.2,25.8,67.5,1.8,0
45.8,36.5,20.2,2.6,2
47.3,41.1,60.6,18.6,2
30.8,28.3,64.4,8.4,0
27.4,19.8,86.5,9.8,0
36.2,33.1,32.0,7.7,0
31.1,22.5,67.2,7.5,0
32.1,29.5,27.2,1.9,0
38.9,36.5,87.4,24.8,1
47.1,38.7,65.9,7.8,2
35.0,27.2,45.5,0.8,0
28.9,19.0,36.7,22.8,0
38.2,31.7,81.0,10.7,1
36.0,29.0,48.0,15.3,0
45.2,39.2,66.9,9.6,2
30.2,28.1,22.4,7.1,0
43.6,36.9,78.7,4.8,2
47.1,44.3,66.2,0.0,2
38.1,35.7,76.9,1.7,1
32.6,23.5,56.1,22.1,0
26.4,21.4,31.5,17.4,0
30.7,25.7,38.7,9.7,0
38.5,30.3,41.3,17.2,1
34.7,26.0,74.0,12.7,0
37.9,29.3,29.9,6.6,0
30.0,23.2,60.0,21.3,0
43.1,40.9,67.0,16.9,2
37.3,34.9,37.4,3.9,0
46.6,41.4,70.1,15.1,2
41.2,33.2,29.7,23.7,2
48.2,38.7,48.2,15.4,2
32.2,22.4,47.7,20.3,0
28.7,22.3,84.6,0.7,0
34.2,29.8,63.2,16.7,0
29.2,19.9,79.9,10.7,0
39.6,31.2,87.7,15.7,1
38.1,34.1,30.9,8.5,1
48.3,39.8,80.5,4.2,2
40.0,32.2,50.5,7.5,1
32.4,24.8,38.6,7.2,0
42.3,35.7,46.3,10.6,2
46.8,37.2,48.3,6.2,2
47.0,37.2,31.2,11.6,2
34.8,27.9,68.3,24.0,0
33.9,29.7,25.0,5.4,0
42.6,38.6,34.7,7.1,2
34.4,30.8,62.2,5.6,0
36.8,30.7,75.2,7.6,1
43.6,40.8,31.8,12.7,2
44.6,35.1,79.3,16.7,2
41.0,37.2,87.8,2.6,2
43.9,37.9,49.9,2.6,2
32.0,27.7,62.9,21.0,0
36.5,31.4,62.0,7.2,1
49.8,46.5,25.1,7.8,2
46.4,39.6,58.6,4.4,2
36.5,29.7,26.3,0.3,0
47.8,42.3,53.1,24.6,2
28.6,24.9,85.6,12.6,0
31.7,22.2,46.5,4.0,0
36.5,34.0,47.1,22.9,0
40.4,35.4,73.0,19.6,2
38.4,31.7,42.2,23.2,1
25.6,17.7,44.8,3.2,0
25.7,19.5,49.5,18.8,0
36.6,30.5,28.0,23.6,0
34.4,25.5,21.2,18.6,0
41.6,33.1,28.8,24.8,2
35.0,31.1,67.2,1.8,0
45.3,39.6,43.2,9.7,2
28.4,20.1,40.6,5.6,0
41.2,31.8,61.2,0.5,2
34.0,30.4,76.9,5.5,0
38.8,35.5,85.0,3.4,1
45.4,35.8,79.5,1.4,2
45.7,42.0,72.3,23.7,2
43.3,38.5,73.5,0.3,2
38.9,29.3,42.1,3.9,1
31.5,26.2,87.1,12.6,0
33.4,27.6,55.8,4.1,0
48.7,45.3,23.9,2.8,2
35.3,31.3,48.2,16.6,0
26.1,22.6,62.6,23.5,0
29.5,26.6,26.6,15.4,0
40.1,37.4,82.2,21.5,2
39.7,36.6,77.9,12.1,1
27.8,23.9,83.3,9.1,0
31.5,27.5,68.9,24.2,0
45.1,41.0,24.8,6.0,2
30.5,28.1,47.2,16.0,0
44.3,36.6,33.8,11.7,2
32.0,22.5,40.6,3.5,0
48.6,42.3,72.3,6.7,2
33.5,26.7,71.2,21.7,0
27.7,20.4,44.5,14.1,0
26.9,20.2,20.2,24.5,0
32.7,23.1,50.7,12.3,0
35.7,25.9,74.1,24.3,0
36.8,31.1,67.3,15.6,1
46.3,43.3,39.9,15.7,2
30.7,24.3,84.5,18.0,0
28.7,23.5,71.1,17.5,0
48.6,45.8,34.2,2.8,2
39.7,34.6,63.7,21.7,1
32.6,29.3,75.7,20.1,0
27.6,20.0,46.0,9.8,0
38.9,36.2,58.2,6.7,1
45.1,38.5,40.7,7.6,2
30.7,25.1,66.7,22.1,0
31.8,28.4,46.2,22.3,0
33.8,26.6,71.6,21.5,0
45.0,38.6,58.7,1.6,2
40.8,36.6,60.5,14.9,2
36.7,27.8,25.6,23.2,0
27.1,22.3,28.8,19.7,0
30.7,22.0,53.7,24.1,0
30.4,27.6,47.6,15.8,0
40.5,36.7,55.0,24.3,2
45.6,39.2,56.6,17.0,2
34.6,29.3,48.6,24.6,0
37.5,31.8,78.9,16.9,1
37.1,34.8,38.6,14.5,0
27.7,22.8,83.3,15.4,0
44.3,41.0,27.9,20.1,2
32.9,30.5,77.5,7.1,0
32.0,25.3,30.7,0.9,0
27.5,20.6,75.2,4.6,0
40.4,35.3,49.4,12.0,2
44.3,37.9,89.3,17.4,2
45.8,37.7,32.3,20.3,2
34.5,26.1,54.4,1.6,0
35.3,29.5,41.3,10.5,0
37.5,28.1,28.8,1.2,0
35.8,30.2,63.1,3.9,0
36.5,34.4,87.6,14.6,1
41.0,36.8,52.8,24.2,2
26.8,21.8,86.3,5.3,0
41.9,36.6,73.8,17.1,2
32.3,29.3,46.7,9.7,0
37.2,28.0,23.0,10.8,0
42.4,35.5,83.9,13.7,2
47.6,38.0,38.2,9.4,2
42.4,36.4,48.0,21.6,2
33.4,24.8,30.6,3.1,0
43.5,33.9,73.8,23.2,2
33.7,29.1,83.2,16.2,0
32.6,23.6,39.0,16.0,0
27.1,22.3,20.2,23.0,0
48.6,38.6,46.5,18.3,2
38.7,35.5,32.1,23.1,1
25.7,22.4,50.0,13.1,0
36.8,33.1,87.1,20.1,1
47.3,41.7,76.0,15.3,2
28.5,19.2,50.4,2.7,0
30.9,23.0,68.8,12.7,0
49.5,42.7,45.5,15.2,2
25.1,21.0,64.3,2.4,0
41.8,34.6,77.1,2.5,2
30.6,27.0,69.2,4.2,0
49.0,46.7,80.2,1.0,2
34.4,24.9,21.9,2.5,0
46.4,42.1,45.4,21.8,2
48.2,44.8,62.2,6.5,2
38.8,35.9,57.1,1.8,1
31.7,21.7,67.1,18.8,0
28.6,24.2,41.1,24.8,0
36.7,32.2,41.2,5.2,0
32.8,29.2,66.9,11.7,0
34.2,27.7,47.0,20.8,0
40.0,31.5,35.6,24.7,2
30.9,28.4,63.4,0.2,0
47.9,45.5,61.1,20.2,2
27.1,23.2,29.4,2.6,0
33.5,29.9,69.4,24.3,0
36.5,29.5,53.3,0.8,0
42.4,37.6,71.1,15.5,2
46.1,40.4,85.1,1.5,2
25.5,18.2,55.7,9.9,0
47.4,44.1,62.1,2.1,2
48.5,38.6,29.0,24.6,2
27.2,21.7,61.0,19.3,0
29.0,20.8,25.5,13.7,0
46.9,39.7,48.8,23.1,2
29.6,20.5,55.7,23.1,0
43.2,38.8,87.2,12.9,2
28.1,18.9,67.4,8.8,0
47.0,44.9,64.0,4.7,2
29.5,24.2,68.3,6.8,0
44.8,36.9,70.2,10.0,2
48.2,45.4,79.6,14.3,2
29.4,20.4,23.7,14.8,0
45.7,41.3,39.4,13.5,2
26.6,18.2,85.7,4.2,0
45.1,37.8,61.2,7.4,2
29.4,20.0,28.0,12.1,0
32.0,25.0,24.2,8.6,0
37.8,28.2,64.7,13.8,1
27.8,25.5,85.8,0.1,0
37.4,28.2,43.8,24.0,0
43.0,36.5,33.7,24.6,2
28.9,19.4,82.4,24.8,0
36.6,32.6,50.2,14.2,0
34.4,25.8,53.5,12.3,0
29.7,26.8,78.9,18.6,0
28.9,18.9,38.3,10.8,0
39.4,35.4,57.7,22.1,1
47.7,44.9,82.2,1.7,2
35.9,33.3,65.5,5.7,0
26.3,21.9,70.7,9.6,0
27.3,24.6,53.3,20.4,0
26.3,17.5,40.5,0.9,0
29.1,20.4,21.2,5.2,0
38.7,35.4,21.3,19.6,1
48.0,38.7,69.7,15.9,2
45.9,37.8,76.5,22.5,2
46.1,42.3,76.1,6.2,2
27.3,17.8,81.7,14.9,0
30.7,24.6,36.2,5.8,0
36.6,31.1,56.4,20.4,0
38.2,35.7,25.1,22.9,1
49.3,39.7,29.8,5.8,2
36.7,29.9,82.8,18.5,1
25.2,21.1,53.9,16.9,0
36.5,29.9,31.0,11.5,0
36.4,26.7,81.9,13.2,1
34.2,27.2,78.9,19.2,0
40.4,31.0,84.1,8.1,2
32.7,23.3,28.6,17.9,0
40.7,32.8,57.6,16.1,2
45.2,36.2,60.8,6.3,2
48.6,44.0,34.4,6.4,2
29.4,25.1,65.7,23.8,0
44.8,42.1,20.7,13.1,2
28.8,25.3,51.1,24.9,0
47.3,42.6,39.1,8.1,2
27.0,21.8,64.2,19.7,0
43.7,37.2,67.2,9.9,2
25.3,21.2,67.6,20.6,0
33.5,27.5,54.7,12.5,0
30.9,25.0,89.1,3.0,0
36.2,29.7,35.7,4.7,0
31.9,26.1,76.5,17.9,0
